epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,21102.5,0.94211,0.55552,0.90001,0.80645,0.96794,0.97155,0.80051,0.63348,0.44795,0.82923,0.00998782,0.00998782,0.00998782
125,21272.8,0.93953,0.53953,0.89051,0.89974,0.8203,0.9577,0.81263,0.62182,0.5167,0.82707,0.00998772,0.00998772,0.00998772
126,21442.6,0.93774,0.54446,0.89004,0.8711,0.88905,0.9472,0.79416,0.66501,0.49507,0.82202,0.00998762,0.00998762,0.00998762
127,21612.7,0.93437,0.53268,0.89584,0.78111,0.93101,0.95053,0.77595,0.67328,0.49072,0.82784,0.00998753,0.00998753,0.00998753
128,21783.1,0.95597,0.54879,0.90345,0.85803,0.88844,0.95343,0.79586,0.67214,0.4769,0.82339,0.00998743,0.00998743,0.00998743
129,21953.3,0.94697,0.54927,0.89735,0.89875,0.92613,0.96907,0.82532,0.63313,0.44583,0.81712,0.00998733,0.00998733,0.00998733
130,22123.3,0.92978,0.53506,0.89192,0.90454,0.82349,0.93286,0.76105,0.67512,0.59204,0.82508,0.00998723,0.00998723,0.00998723
131,22293.6,0.92543,0.52346,0.89389,0.90757,0.85681,0.97061,0.81327,0.61803,0.4868,0.82309,0.00998713,0.00998713,0.00998713
132,22463.8,0.92864,0.52558,0.89421,0.87634,0.89103,0.966,0.799,0.63778,0.48784,0.82205,0.00998703,0.00998703,0.00998703
133,22634.1,0.92518,0.52952,0.89182,0.86863,0.89692,0.94142,0.82539,0.56585,0.48425,0.81466,0.00998693,0.00998693,0.00998693
134,22804.4,0.90414,0.52592,0.88273,0.88455,0.90151,0.96271,0.82086,0.63795,0.48332,0.81663,0.00998683,0.00998683,0.00998683
135,22974.6,0.91758,0.53146,0.87828,0.87422,0.87322,0.93757,0.7889,0.65185,0.57115,0.82857,0.00998673,0.00998673,0.00998673
136,23144.8,0.91216,0.52371,0.88417,0.78087,0.94363,0.9536,0.80445,0.64463,0.49538,0.82193,0.00998664,0.00998664,0.00998664
137,23315.1,0.91336,0.53292,0.89621,0.89623,0.84545,0.95386,0.80617,0.589,0.44373,0.81088,0.00998654,0.00998654,0.00998654
138,23485.4,0.91262,0.51726,0.89974,0.89352,0.91052,0.9598,0.80953,0.60239,0.46898,0.81349,0.00998644,0.00998644,0.00998644
139,23655.4,0.89765,0.50564,0.8867,0.83955,0.92621,0.94092,0.80787,0.60566,0.54742,0.81162,0.00998634,0.00998634,0.00998634
140,23825.7,0.91808,0.52694,0.88595,0.84179,0.89573,0.95428,0.81007,0.65576,0.4912,0.82206,0.00998624,0.00998624,0.00998624
141,23996.3,0.92959,0.54834,0.89319,0.81821,0.93376,0.94867,0.82389,0.55365,0.49929,0.80681,0.00998614,0.00998614,0.00998614
142,24166.2,0.89947,0.51026,0.88795,0.8541,0.94223,0.95794,0.80182,0.63223,0.50848,0.82031,0.00998604,0.00998604,0.00998604
143,24336.5,0.89753,0.51135,0.87947,0.86701,0.85232,0.95852,0.82632,0.60787,0.47994,0.81676,0.00998594,0.00998594,0.00998594
144,24506.5,0.90899,0.52759,0.88319,0.86628,0.97794,0.97945,0.84988,0.56883,0.41564,0.81591,0.00998584,0.00998584,0.00998584
145,24676.4,0.90588,0.52032,0.88879,0.88729,0.94948,0.98285,0.84705,0.59973,0.40103,0.82228,0.00998574,0.00998574,0.00998574
146,24846.4,0.9047,0.51098,0.88331,0.86092,0.93311,0.96888,0.8195,0.58295,0.41862,0.81388,0.00998565,0.00998565,0.00998565
147,25016.2,0.8822,0.49661,0.88075,0.85954,0.93457,0.9655,0.82649,0.57715,0.41812,0.81236,0.00998555,0.00998555,0.00998555
148,25186.6,0.88357,0.49924,0.8771,0.86664,0.92943,0.9626,0.82969,0.57845,0.45509,0.81719,0.00998545,0.00998545,0.00998545
149,25356.7,0.90402,0.50921,0.88072,0.84722,0.95976,0.95572,0.83526,0.5754,0.40869,0.81538,0.00998535,0.00998535,0.00998535
150,25526.6,0.91536,0.52539,0.88558,0.90626,0.91589,0.97617,0.83442,0.60774,0.41103,0.81109,0.00998525,0.00998525,0.00998525
151,25696.6,0.89147,0.49929,0.88174,0.8577,0.9054,0.94694,0.81584,0.60589,0.44737,0.81207,0.00998515,0.00998515,0.00998515
152,25866.3,0.89688,0.5168,0.88844,0.88315,0.86847,0.92162,0.77367,0.59052,0.5448,0.81736,0.00998505,0.00998505,0.00998505
153,26036.3,0.89587,0.51318,0.87983,0.8444,0.96514,0.97376,0.83354,0.56601,0.40935,0.81256,0.00998495,0.00998495,0.00998495
154,26206.3,0.91179,0.50422,0.89625,0.87516,0.96385,0.97705,0.84304,0.56553,0.42922,0.81385,0.00998485,0.00998485,0.00998485
155,26376.6,0.88051,0.49892,0.88363,0.87038,0.90826,0.95388,0.81796,0.57019,0.44048,0.81298,0.00998475,0.00998475,0.00998475
156,26546.8,0.9034,0.51816,0.88264,0.84786,0.93905,0.96022,0.83679,0.5803,0.4725,0.81042,0.00998465,0.00998465,0.00998465
157,26716.8,0.88504,0.51405,0.87918,0.85812,0.9616,0.97644,0.84477,0.60879,0.41051,0.81583,0.00998456,0.00998456,0.00998456
158,26886.3,0.87893,0.50738,0.89315,0.88685,0.9221,0.96593,0.83075,0.58438,0.42761,0.81312,0.00998446,0.00998446,0.00998446
159,27056.3,0.86779,0.50311,0.88353,0.85334,0.97871,0.97308,0.8357,0.58436,0.39316,0.81647,0.00998436,0.00998436,0.00998436
160,27226.5,0.87799,0.49881,0.87945,0.89077,0.90944,0.96992,0.838,0.57289,0.41492,0.81224,0.00998426,0.00998426,0.00998426
161,27396.5,0.86601,0.49861,0.87533,0.80997,0.98368,0.96124,0.83711,0.56356,0.39528,0.81282,0.00998416,0.00998416,0.00998416
162,27566.5,0.87989,0.49782,0.87956,0.86192,0.96105,0.969,0.8546,0.56622,0.38438,0.81396,0.00998406,0.00998406,0.00998406
163,27736.6,0.89183,0.50376,0.88359,0.8609,0.9788,0.97717,0.84562,0.52965,0.381,0.80704,0.00998396,0.00998396,0.00998396
164,27906.5,0.86932,0.49742,0.87858,0.88497,0.96245,0.9731,0.83182,0.60339,0.39701,0.82202,0.00998386,0.00998386,0.00998386
165,28076.5,0.88684,0.48967,0.89035,0.88472,0.90424,0.96063,0.81943,0.59278,0.43441,0.81604,0.00998376,0.00998376,0.00998376
166,28246.5,0.8464,0.48217,0.87102,0.85964,0.94114,0.9742,0.85154,0.53478,0.37773,0.80756,0.00998366,0.00998366,0.00998366
167,28416.9,0.86831,0.49862,0.88317,0.78736,0.9692,0.95833,0.82366,0.57295,0.43293,0.80982,0.00998357,0.00998357,0.00998357
168,28587.2,0.86527,0.50272,0.86926,0.84301,0.94048,0.95937,0.81906,0.57069,0.45732,0.81003,0.00998347,0.00998347,0.00998347
169,28757.5,0.86528,0.4854,0.87618,0.84481,0.96821,0.9762,0.84304,0.56317,0.4099,0.81019,0.00998337,0.00998337,0.00998337
170,28927.7,0.88604,0.50136,0.87822,0.84293,0.93618,0.9719,0.83908,0.55467,0.40706,0.81287,0.00998327,0.00998327,0.00998327
171,29097.7,0.87277,0.4919,0.88198,0.84271,0.98162,0.97563,0.8602,0.54218,0.39526,0.81252,0.00998317,0.00998317,0.00998317
172,29267.7,0.85835,0.49817,0.87365,0.87753,0.98529,0.97901,0.84253,0.53474,0.41136,0.80745,0.00998307,0.00998307,0.00998307
173,29437.7,0.84117,0.48908,0.87242,0.84898,0.98249,0.97663,0.84944,0.51606,0.40141,0.80496,0.00998297,0.00998297,0.00998297
174,29607.4,0.84693,0.49029,0.88228,0.88656,0.92788,0.97395,0.82205,0.54382,0.41121,0.81069,0.00998287,0.00998287,0.00998287
175,29777.8,0.85878,0.47988,0.8667,0.89749,0.90931,0.96951,0.82264,0.53834,0.40293,0.81027,0.00998277,0.00998277,0.00998277
176,29948.1,0.85437,0.4882,0.88213,0.87613,0.97824,0.98257,0.85384,0.52906,0.39424,0.80636,0.00998267,0.00998267,0.00998267
177,30118.6,0.85217,0.48137,0.86366,0.87432,0.96708,0.97901,0.85978,0.52015,0.42435,0.80325,0.00998258,0.00998258,0.00998258
178,30288.6,0.86645,0.48675,0.87999,0.87856,0.90419,0.96684,0.84883,0.55801,0.42607,0.80855,0.00998248,0.00998248,0.00998248
